participant_code,city,weekend_number_global,property_slug,clutter_treatment,clutter_high,cue_recognition,nasa_tlx_mental,nasa_tlx_physical,nasa_tlx_temporal,nasa_tlx_performance,nasa_tlx_effort,nasa_tlx_frustration,visual_complexity,whole_experiment_time_seconds,choice_task_time_seconds,gender,age,student_status,household_structure,paris_resident,booking_familiarity,belief_thumb_quality,noticed_decoy_checkmark,noticed_decoy_badge,accommodation_preference_open,choice_process_open,belief_thumb_meaning_open,thumb_use_open,feedback_open,failed_comprehension_prize,failed_comprehension_choice_city_weekend,failed_comprehension_no_cancellation,preference_consistency,cued_choice_preference_consistency,n_hotels_in_choice_set,property_page_visits_number,decision_time_seconds,decision_time_imputed,loading_time_seconds,cued_weekend,listing_chosen,listing_clicked,listing_n_clicks,time_on_listing_page_seconds,cluster,cued_listing,checkin,choice_set,would_be_cued,is_substitute_listing,replaced_property_slug
synth0001,arcachon,1,c6x3ovh9dvr1ed78xwzffbcubje69i2lt,N,FALSE,0,25,28,76,80,0,25,4,3603,3130.786999940872,Femme,66,Étudiant,J'habite seul,1,3,4,0,0,distance depuis la mer ou le centre-ville ou une grande ville; distance depuis la gare/aéroport; le prix.,"Pour choisir les logements sur le site, j'ai procédé en sélectionnant d'abord par ordre de priorité. Pour les villes dont le centre ville ne m'intéressait pas, j'ai choisi de prioriser mes choix en fonction de la distance de la plage, des équipements du logement et de l'accessibilité des transports. Pour le cas général, j'ai d'abord priorisé les options possibles dans le logement et j'ai privilégié les hôtels : pas de ménage, restauration possible et équipements de type climatisation disponibles.",que c est ok j aime ou je prefere,je n'ai pas fait attention,expérience intéressante,0,0,0,NA,NA,9,9,321.23101392760873,FALSE,147.58107461361215,TRUE,FALSE,FALSE,0,NA,2,FALSE,2026-10-02,choice_set_1,FALSE,FALSE,NA
synth0003,sete,8,gzrvja62abeq77rt8ko8s0d5,O,FALSE,1,80,10,36,58,0,0,4,4244,3960.9189999103546,Homme,54,Non étudiant,J'habite en couple,0,3,2,1,0,"la localisation de l'hotel est l'un des éléments les plus importants pour moi lors de la réservation d'un hotel. Sont également importants la propreté de l'établissement, la possibilité d'avoir un petit déjeuner complet inclus dans le prix de la réservation; le libre accès à l'hôtel à tout horaire de la journée ainsi que le standing de l'hôtel (convivial, service premium, options spa)",Pour 2 personnes un endroit non loin de la mer et cosy,logement recommandé,je n'ai pas fait attention,"RAS tout était parfait, bravo pour le travail !",1,1,1,FALSE,NA,9,4,309.1286457295064,FALSE,95.05236942740157,TRUE,FALSE,FALSE,0,NA,1,FALSE,2026-10-30,choice_set_4,FALSE,FALSE,NA
synth0003,sete,8,zbq-zk-9b7ulxq36ctrbhkh8agw6c30gwyidyknnvoydwlji,O,FALSE,1,80,10,36,58,0,0,4,4244,3960.9189999103546,Homme,54,Non étudiant,J'habite en couple,0,3,2,1,0,"la localisation de l'hotel est l'un des éléments les plus importants pour moi lors de la réservation d'un hotel. Sont également importants la propreté de l'établissement, la possibilité d'avoir un petit déjeuner complet inclus dans le prix de la réservation; le libre accès à l'hôtel à tout horaire de la journée ainsi que le standing de l'hôtel (convivial, service premium, options spa)",Pour 2 personnes un endroit non loin de la mer et cosy,logement recommandé,je n'ai pas fait attention,"RAS tout était parfait, bravo pour le travail !",1,1,1,FALSE,NA,9,4,309.1286457295064,FALSE,95.05236942740157,TRUE,FALSE,FALSE,0,NA,2,FALSE,2026-10-30,choice_set_4,TRUE,FALSE,NA
synth0003,sete,8,2u1dsyzajh4tylb45n,O,FALSE,1,80,10,36,58,0,0,4,4244,3960.9189999103546,Homme,54,Non étudiant,J'habite en couple,0,3,2,1,0,"la localisation de l'hotel est l'un des éléments les plus importants pour moi lors de la réservation d'un hotel. Sont également importants la propreté de l'établissement, la possibilité d'avoir un petit déjeuner complet inclus dans le prix de la réservation; le libre accès à l'hôtel à tout horaire de la journée ainsi que le standing de l'hôtel (convivial, service premium, options spa)",Pour 2 personnes un endroit non loin de la mer et cosy,logement recommandé,je n'ai pas fait attention,"RAS tout était parfait, bravo pour le travail !",1,1,1,FALSE,NA,9,4,309.1286457295064,FALSE,95.05236942740157,TRUE,FALSE,FALSE,0,NA,3,FALSE,2026-10-30,choice_set_4,FALSE,FALSE,NA
synth0003,sete,8,oyw7bfd-a41sgbivn1ns0xncx8ew,O,FALSE,1,80,10,36,58,0,0,4,4244,3960.9189999103546,Homme,54,Non étudiant,J'habite en couple,0,3,2,1,0,"la localisation de l'hotel est l'un des éléments les plus importants pour moi lors de la réservation d'un hotel. Sont également importants la propreté de l'établissement, la possibilité d'avoir un petit déjeuner complet inclus dans le prix de la réservation; le libre accès à l'hôtel à tout horaire de la journée ainsi que le standing de l'hôtel (convivial, service premium, options spa)",Pour 2 personnes un endroit non loin de la mer et cosy,logement recommandé,je n'ai pas fait attention,"RAS tout était parfait, bravo pour le travail !",1,1,1,FALSE,NA,9,4,309.1286457295064,FALSE,95.05236942740157,TRUE,TRUE,TRUE,9,52.68057237146422,3,FALSE,2026-10-30,choice_set_4,FALSE,FALSE,NA
synth0003,sete,8,fvmpqc1qawqct56j7w9bqwsr6-v9ks6vi6ygrz88i96e70t,O,FALSE,1,80,10,36,58,0,0,4,4244,3960.9189999103546,Homme,54,Non étudiant,J'habite en couple,0,3,2,1,0,"la localisation de l'hotel est l'un des éléments les plus importants pour moi lors de la réservation d'un hotel. Sont également importants la propreté de l'établissement, la possibilité d'avoir un petit déjeuner complet inclus dans le prix de la réservation; le libre accès à l'hôtel à tout horaire de la journée ainsi que le standing de l'hôtel (convivial, service premium, options spa)",Pour 2 personnes un endroit non loin de la mer et cosy,logement recommandé,je n'ai pas fait attention,"RAS tout était parfait, bravo pour le travail !",1,1,1,FALSE,NA,9,4,309.1286457295064,FALSE,95.05236942740157,TRUE,FALSE,FALSE,0,NA,1,FALSE,2026-10-30,choice_set_4,TRUE,FALSE,NA
synth0003,sete,8,9dsw22ec1uaquuo,O,FALSE,1,80,10,36,58,0,0,4,4244,3960.9189999103546,Homme,54,Non étudiant,J'habite en couple,0,3,2,1,0,"la localisation de l'hotel est l'un des éléments les plus importants pour moi lors de la réservation d'un hotel. Sont également importants la propreté de l'établissement, la possibilité d'avoir un petit déjeuner complet inclus dans le prix de la réservation; le libre accès à l'hôtel à tout horaire de la journée ainsi que le standing de l'hôtel (convivial, service premium, options spa)",Pour 2 personnes un endroit non loin de la mer et cosy,logement recommandé,je n'ai pas fait attention,"RAS tout était parfait, bravo pour le travail !",1,1,1,FALSE,NA,9,4,309.1286457295064,FALSE,95.05236942740157,TRUE,FALSE,FALSE,0,NA,1,FALSE,2026-10-30,choice_set_4,FALSE,FALSE,NA
synth0003,sete,8,23p2-1kt1im570r4t4qfdrn6,O,FALSE,1,80,10,36,58,0,0,4,4244,3960.9189999103546,Homme,54,Non étudiant,J'habite en couple,0,3,2,1,0,"la localisation de l'hotel est l'un des éléments les plus importants pour moi lors de la réservation d'un hotel. Sont également importants la propreté de l'établissement, la possibilité d'avoir un petit déjeuner complet inclus dans le prix de la réservation; le libre accès à l'hôtel à tout horaire de la journée ainsi que le standing de l'hôtel (convivial, service premium, options spa)",Pour 2 personnes un endroit non loin de la mer et cosy,logement recommandé,je n'ai pas fait attention,"RAS tout était parfait, bravo pour le travail !",1,1,1,FALSE,NA,9,4,309.1286457295064,FALSE,95.05236942740157,TRUE,FALSE,TRUE,11,NA,2,FALSE,2026-10-30,choice_set_4,FALSE,FALSE,NA
synth0003,sete,8,kwed26cg1bv,O,FALSE,1,80,10,36,58,0,0,4,4244,3960.9189999103546,Homme,54,Non étudiant,J'habite en couple,0,3,2,1,0,"la localisation de l'hotel est l'un des éléments les plus importants pour moi lors de la réservation d'un hotel. Sont également importants la propreté de l'établissement, la possibilité d'avoir un petit déjeuner complet inclus dans le prix de la réservation; le libre accès à l'hôtel à tout horaire de la journée ainsi que le standing de l'hôtel (convivial, service premium, options spa)",Pour 2 personnes un endroit non loin de la mer et cosy,logement recommandé,je n'ai pas fait attention,"RAS tout était parfait, bravo pour le travail !",1,1,1,FALSE,NA,9,4,309.1286457295064,FALSE,95.05236942740157,TRUE,FALSE,FALSE,0,NA,3,FALSE,2026-10-30,choice_set_4,TRUE,FALSE,NA
synth0003,le-treport,9,y11pdh8-risxu7i8bf6bqzon-n6wn9cef3g7cdqrvmgmloipiwwkaychow0t,O,FALSE,1,80,10,36,58,0,0,4,4244,3960.9189999103546,Homme,54,Non étudiant,J'habite en couple,0,3,2,1,0,"la localisation de l'hotel est l'un des éléments les plus importants pour moi lors de la réservation d'un hotel. Sont également importants la propreté de l'établissement, la possibilité d'avoir un petit déjeuner complet inclus dans le prix de la réservation; le libre accès à l'hôtel à tout horaire de la journée ainsi que le standing de l'hôtel (convivial, service premium, options spa)",Pour 2 personnes un endroit non loin de la mer et cosy,logement recommandé,je n'ai pas fait attention,"RAS tout était parfait, bravo pour le travail !",1,1,1,NA,NA,9,9,148.65926920459606,FALSE,140.8851743482519,FALSE,FALSE,FALSE,0,NA,3,FALSE,2026-10-16,choice_set_1,TRUE,FALSE,NA
synth0003,le-treport,9,jc51xejbqnhfshgp9xlzb6p4a2k891g7tu8goumz28or3-nqgqq7g6r,O,FALSE,1,80,10,36,58,0,0,4,4244,3960.9189999103546,Homme,54,Non étudiant,J'habite en couple,0,3,2,1,0,"la localisation de l'hotel est l'un des éléments les plus importants pour moi lors de la réservation d'un hotel. Sont également importants la propreté de l'établissement, la possibilité d'avoir un petit déjeuner complet inclus dans le prix de la réservation; le libre accès à l'hôtel à tout horaire de la journée ainsi que le standing de l'hôtel (convivial, service premium, options spa)",Pour 2 personnes un endroit non loin de la mer et cosy,logement recommandé,je n'ai pas fait attention,"RAS tout était parfait, bravo pour le travail !",1,1,1,NA,NA,9,9,148.65926920459606,FALSE,140.8851743482519,FALSE,FALSE,FALSE,0,NA,1,FALSE,2026-10-16,choice_set_1,FALSE,FALSE,NA
synth0003,le-treport,9,0d4pkwojw6vox1qs25,O,FALSE,1,80,10,36,58,0,0,4,4244,3960.9189999103546,Homme,54,Non étudiant,J'habite en couple,0,3,2,1,0,"la localisation de l'hotel est l'un des éléments les plus importants pour moi lors de la réservation d'un hotel. Sont également importants la propreté de l'établissement, la possibilité d'avoir un petit déjeuner complet inclus dans le prix de la réservation; le libre accès à l'hôtel à tout horaire de la journée ainsi que le standing de l'hôtel (convivial, service premium, options spa)",Pour 2 personnes un endroit non loin de la mer et cosy,logement recommandé,je n'ai pas fait attention,"RAS tout était parfait, bravo pour le travail !",1,1,1,NA,NA,9,9,148.65926920459606,FALSE,140.8851743482519,FALSE,FALSE,FALSE,0,NA,1,FALSE,2026-10-16,choice_set_1,TRUE,FALSE,NA
synth0003,le-treport,9,5pq526c9mc5e6py3hufhw679kqvey-3jb2f21tlzqacaojx-smxz,O,FALSE,1,80,10,36,58,0,0,4,4244,3960.9189999103546,Homme,54,Non étudiant,J'habite en couple,0,3,2,1,0,"la localisation de l'hotel est l'un des éléments les plus importants pour moi lors de la réservation d'un hotel. Sont également importants la propreté de l'établissement, la possibilité d'avoir un petit déjeuner complet inclus dans le prix de la réservation; le libre accès à l'hôtel à tout horaire de la journée ainsi que le standing de l'hôtel (convivial, service premium, options spa)",Pour 2 personnes un endroit non loin de la mer et cosy,logement recommandé,je n'ai pas fait attention,"RAS tout était parfait, bravo pour le travail !",1,1,1,NA,NA,9,9,148.65926920459606,FALSE,140.8851743482519,FALSE,TRUE,TRUE,8,NA,3,FALSE,2026-10-16,choice_set_1,FALSE,FALSE,NA
synth0003,le-treport,9,clp72fy1l6c,O,FALSE,1,80,10,36,58,0,0,4,4244,3960.9189999103546,Homme,54,Non étudiant,J'habite en couple,0,3,2,1,0,"la localisation de l'hotel est l'un des éléments les plus importants pour moi lors de la réservation d'un hotel. Sont également importants la propreté de l'établissement, la possibilité d'avoir un petit déjeuner complet inclus dans le prix de la réservation; le libre accès à l'hôtel à tout horaire de la journée ainsi que le standing de l'hôtel (convivial, service premium, options spa)",Pour 2 personnes un endroit non loin de la mer et cosy,logement recommandé,je n'ai pas fait attention,"RAS tout était parfait, bravo pour le travail !",1,1,1,NA,NA,9,9,148.65926920459606,FALSE,140.8851743482519,FALSE,FALSE,TRUE,9,NA,2,FALSE,2026-10-16,choice_set_1,FALSE,FALSE,NA
synth0003,le-treport,9,4g3pyy-tdgt24fbz02off74v890iaua13b-a6,O,FALSE,1,80,10,36,58,0,0,4,4244,3960.9189999103546,Homme,54,Non étudiant,J'habite en couple,0,3,2,1,0,"la localisation de l'hotel est l'un des éléments les plus importants pour moi lors de la réservation d'un hotel. Sont également importants la propreté de l'établissement, la possibilité d'avoir un petit déjeuner complet inclus dans le prix de la réservation; le libre accès à l'hôtel à tout horaire de la journée ainsi que le standing de l'hôtel (convivial, service premium, options spa)",Pour 2 personnes un endroit non loin de la mer et cosy,logement recommandé,je n'ai pas fait attention,"RAS tout était parfait, bravo pour le travail !",1,1,1,NA,NA,9,9,148.65926920459606,FALSE,140.8851743482519,FALSE,FALSE,FALSE,0,NA,3,FALSE,2026-10-16,choice_set_1,FALSE,FALSE,NA
synth0003,le-treport,9,vwadyfoz0,O,FALSE,1,80,10,36,58,0,0,4,4244,3960.9189999103546,Homme,54,Non étudiant,J'habite en couple,0,3,2,1,0,"la localisation de l'hotel est l'un des éléments les plus importants pour moi lors de la réservation d'un hotel. Sont également importants la propreté de l'établissement, la possibilité d'avoir un petit déjeuner complet inclus dans le prix de la réservation; le libre accès à l'hôtel à tout horaire de la journée ainsi que le standing de l'hôtel (convivial, service premium, options spa)",Pour 2 personnes un endroit non loin de la mer et cosy,logement recommandé,je n'ai pas fait attention,"RAS tout était parfait, bravo pour le travail !",1,1,1,NA,NA,9,9,148.65926920459606,FALSE,140.8851743482519,FALSE,FALSE,FALSE,0,NA,1,FALSE,2026-10-16,choice_set_1,FALSE,FALSE,NA
synth0003,le-treport,9,j4179mrwsrh5emby07zkn93cyup2c3937tkk,O,FALSE,1,80,10,36,58,0,0,4,4244,3960.9189999103546,Homme,54,Non étudiant,J'habite en couple,0,3,2,1,0,"la localisation de l'hotel est l'un des éléments les plus importants pour moi lors de la réservation d'un hotel. Sont également importants la propreté de l'établissement, la possibilité d'avoir un petit déjeuner complet inclus dans le prix de la réservation; le libre accès à l'hôtel à tout horaire de la journée ainsi que le standing de l'hôtel (convivial, service premium, options spa)",Pour 2 personnes un endroit non loin de la mer et cosy,logement recommandé,je n'ai pas fait attention,"RAS tout était parfait, bravo pour le travail !",1,1,1,NA,NA,9,9,148.65926920459606,FALSE,140.8851743482519,FALSE,FALSE,FALSE,0,NA,2,FALSE,2026-10-16,choice_set_1,FALSE,FALSE,NA
synth0003,le-treport,9,b8eb2wtl6hv12ms9ecwxndm8gse7hy3m-klnioncsebdinx0vvih-p2m,O,FALSE,1,80,10,36,58,0,0,4,4244,3960.9189999103546,Homme,54,Non étudiant,J'habite en couple,0,3,2,1,0,"la localisation de l'hotel est l'un des éléments les plus importants pour moi lors de la réservation d'un hotel. Sont également importants la propreté de l'établissement, la possibilité d'avoir un petit déjeuner complet inclus dans le prix de la réservation; le libre accès à l'hôtel à tout horaire de la journée ainsi que le standing de l'hôtel (convivial, service premium, options spa)",Pour 2 personnes un endroit non loin de la mer et cosy,logement recommandé,je n'ai pas fait attention,"RAS tout était parfait, bravo pour le travail !",1,1,1,NA,NA,9,9,148.65926920459606,FALSE,140.8851743482519,FALSE,FALSE,TRUE,10,107.0815407752525,2,FALSE,2026-10-16,choice_set_1,TRUE,FALSE,NA
synth0003,le-treport,10,7u4u44,O,FALSE,1,80,10,36,58,0,0,4,4244,3960.9189999103546,Homme,54,Non étudiant,J'habite en couple,0,3,2,1,0,"la localisation de l'hotel est l'un des éléments les plus importants pour moi lors de la réservation d'un hotel. Sont également importants la propreté de l'établissement, la possibilité d'avoir un petit déjeuner complet inclus dans le prix de la réservation; le libre accès à l'hôtel à tout horaire de la journée ainsi que le standing de l'hôtel (convivial, service premium, options spa)",Pour 2 personnes un endroit non loin de la mer et cosy,logement recommandé,je n'ai pas fait attention,"RAS tout était parfait, bravo pour le travail !",1,1,1,NA,NA,9,8,41.90141886798665,FALSE,84.3287706959527,TRUE,TRUE,TRUE,5,NA,2,TRUE,2026-11-06,choice_set_2,FALSE,FALSE,NA
synth0003,le-treport,10,fo45hpdp-kxz665yubgmjdselma77rpqc0jzesulrw2w0k3-9y7ifsu2pf,O,FALSE,1,80,10,36,58,0,0,4,4244,3960.9189999103546,Homme,54,Non étudiant,J'habite en couple,0,3,2,1,0,"la localisation de l'hotel est l'un des éléments les plus importants pour moi lors de la réservation d'un hotel. Sont également importants la propreté de l'établissement, la possibilité d'avoir un petit déjeuner complet inclus dans le prix de la réservation; le libre accès à l'hôtel à tout horaire de la journée ainsi que le standing de l'hôtel (convivial, service premium, options spa)",Pour 2 personnes un endroit non loin de la mer et cosy,logement recommandé,je n'ai pas fait attention,"RAS tout était parfait, bravo pour le travail !",1,1,1,NA,NA,9,8,41.90141886798665,FALSE,84.3287706959527,TRUE,FALSE,FALSE,0,NA,1,FALSE,2026-11-06,choice_set_2,FALSE,FALSE,NA
synth0003,le-treport,10,m6cff81xui,O,FALSE,1,80,10,36,58,0,0,4,4244,3960.9189999103546,Homme,54,Non étudiant,J'habite en couple,0,3,2,1,0,"la localisation de l'hotel est l'un des éléments les plus importants pour moi lors de la réservation d'un hotel. Sont également importants la propreté de l'établissement, la possibilité d'avoir un petit déjeuner complet inclus dans le prix de la réservation; le libre accès à l'hôtel à tout horaire de la journée ainsi que le standing de l'hôtel (convivial, service premium, options spa)",Pour 2 personnes un endroit non loin de la mer et cosy,logement recommandé,je n'ai pas fait attention,"RAS tout était parfait, bravo pour le travail !",1,1,1,NA,NA,9,8,41.90141886798665,FALSE,84.3287706959527,TRUE,FALSE,FALSE,0,NA,3,FALSE,2026-11-06,choice_set_2,FALSE,FALSE,NA
synth0003,le-treport,10,-u1tjvf0qaityvrgvuh2iuw6pforlyjwulh65nf8i1p9qdt4,O,FALSE,1,80,10,36,58,0,0,4,4244,3960.9189999103546,Homme,54,Non étudiant,J'habite en couple,0,3,2,1,0,"la localisation de l'hotel est l'un des éléments les plus importants pour moi lors de la réservation d'un hotel. Sont également importants la propreté de l'établissement, la possibilité d'avoir un petit déjeuner complet inclus dans le prix de la réservation; le libre accès à l'hôtel à tout horaire de la journée ainsi que le standing de l'hôtel (convivial, service premium, options spa)",Pour 2 personnes un endroit non loin de la mer et cosy,logement recommandé,je n'ai pas fait attention,"RAS tout était parfait, bravo pour le travail !",1,1,1,NA,NA,9,8,41.90141886798665,FALSE,84.3287706959527,TRUE,FALSE,FALSE,0,NA,3,FALSE,2026-11-06,choice_set_2,TRUE,FALSE,NA
synth0003,le-treport,10,5qrvb59k5wsx-0vkv3y7jx616a3wh74pq3ufbnava,O,FALSE,1,80,10,36,58,0,0,4,4244,3960.9189999103546,Homme,54,Non étudiant,J'habite en couple,0,3,2,1,0,"la localisation de l'hotel est l'un des éléments les plus importants pour moi lors de la réservation d'un hotel. Sont également importants la propreté de l'établissement, la possibilité d'avoir un petit déjeuner complet inclus dans le prix de la réservation; le libre accès à l'hôtel à tout horaire de la journée ainsi que le standing de l'hôtel (convivial, service premium, options spa)",Pour 2 personnes un endroit non loin de la mer et cosy,logement recommandé,je n'ai pas fait attention,"RAS tout était parfait, bravo pour le travail !",1,1,1,NA,NA,9,8,41.90141886798665,FALSE,84.3287706959527,TRUE,FALSE,TRUE,5,32.350240907398984,1,FALSE,2026-11-06,choice_set_2,FALSE,FALSE,NA
